node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
C0024115	3480	indication	protein	Lung diseases	IGF1R
C0151744	1634	indication	protein	Myocardial Ischemia	DCN
C0014170	1634	indication	protein	Endometrial Neoplasms	DCN
C0011860	1956	indication	protein	Diabetes Mellitus, Non-Insulin-Dependent	EGFR
C0542346	1956	indication	protein	Pimples	EGFR
C0042963	1956	indication	protein	vomiting	EGFR
C0025500	1956	indication	protein	mesothelioma	EGFR
C0027627	1956	indication	protein	Neoplasm Metastasis	EGFR
C0014175	1956	indication	protein	endometriosis	EGFR
C0001418	1956	indication	protein	Adenocarcinoma	EGFR
C0005695	1956	indication	protein	Bladder Neoplasm	EGFR
C0021655	1956	indication	protein	Insulin Resistance	EGFR
C0007137	1956	indication	protein	squamous cell carcinoma	EGFR
C0001973	1956	indication	protein	Alcoholic Intoxication, Chronic	EGFR
C0007131	1956	indication	protein	Non-Small Cell Lung Carcinoma	EGFR
C0206686	1956	indication	protein	adrenal cortical carcinoma	EGFR
C0020538	1956	indication	protein	Hypertensive disease	EGFR
C0009375	1956	indication	protein	Colonic Neoplasms	EGFR
C0876973	1956	indication	protein	Infectious Disease Of Lung	EGFR
C0034885	1956	indication	protein	Rectal Neoplasms	EGFR
C0919267	1956	indication	protein	Ovarian Neoplasm	EGFR
C0007193	1956	indication	protein	Cardiomyopathy, Dilated	EGFR
C1458155	1956	indication	protein	Mammary Neoplasms	EGFR
C0014859	1956	indication	protein	Esophageal Neoplasms	EGFR
C0149925	1956	indication	protein	Small Cell Carcinoma Of Lung	EGFR
C1269683	1956	indication	protein	Major Depressive Disorder	EGFR
C0009404	1956	indication	protein	Colorectal Neoplasms	EGFR
C0018671	1956	indication	protein	Head And Neck Neoplasms	EGFR
C2239176	1956	indication	protein	hepatocellular carcinoma (HCC)	EGFR
C0017636	1956	indication	protein	glioblastoma	EGFR
C0024121	1956	indication	protein	Lung Neoplasms	EGFR
C0032580	1956	indication	protein	Adenomatous Polyposis Coli	EGFR
C0029463	1956	indication	protein	osteosarcoma	EGFR
C0025202	405	indication	protein	melanoma	ARNT
C0023890	405	indication	protein	hepatic cirrhosis	ARNT
C0014175	405	indication	protein	endometriosis	ARNT
C0009404	405	indication	protein	Colorectal Neoplasms	ARNT
C0000786	405	indication	protein	Spontaneous Abortion	ARNT
C0038379	6492	indication	protein	Strabismus	SIM1
C0020459	6492	indication	protein	Hyperinsulinism	SIM1
C1458155	6492	indication	protein	Mammary Neoplasms	SIM1
C0020456	6492	indication	protein	hyperglycemia	SIM1
C0039841	6492	indication	protein	thiamine deficiency	SIM1
C0028754	6492	indication	protein	obesity	SIM1
C1263846	6492	indication	protein	attention-deficit/hyperactivity disorder (ADHD)	SIM1
C0036341	266743	indication	protein	schizophrenia	NPAS4
C0005587	266743	indication	protein	Depression, Bipolar	NPAS4
C0014175	1839	indication	protein	endometriosis	HBEGF
C0014549	1839	indication	protein	Tonic-Clonic Epilepsy	HBEGF
C0022661	1839	indication	protein	chronic renal failure	HBEGF
C3495559	1839	indication	protein	Juvenile Arthritis	HBEGF
C0038379	7704	indication	protein	Strabismus	ZBTB16
C0023487	7704	indication	protein	acute promyelocytic leukemia (APL)	ZBTB16
C0033578	7704	indication	protein	Prostatic Neoplasms	ZBTB16
C0010417	7704	indication	protein	Cryptorchidism	ZBTB16
C1269683	7704	indication	protein	Major Depressive Disorder	ZBTB16
C0022116	5111	indication	protein	Ischemia	PCNA
C0006118	5111	indication	protein	Brain Neoplasms	PCNA
C0001418	5111	indication	protein	Adenocarcinoma	PCNA
C0017668	5111	indication	protein	Focal Glomerulosclerosis	PCNA
C0033860	5111	indication	protein	psoriasis	PCNA
C0009375	5111	indication	protein	Colonic Neoplasms	PCNA
C0024121	5111	indication	protein	Lung Neoplasms	PCNA
C0033578	1647	indication	protein	Prostatic Neoplasms	GADD45A
C3495559	1647	indication	protein	Juvenile Arthritis	GADD45A
C0038356	1647	indication	protein	Stomach Neoplasms	GADD45A
C0023434	11073	indication	protein	chronic lymphocytic leukemia (CLL)	TOPBP1
C0002170	6635	indication	protein	Alopecia	SNRPE
C0025500	1958	indication	protein	mesothelioma	EGR1
C0022116	1958	indication	protein	Ischemia	EGR1
C0036341	1958	indication	protein	schizophrenia	EGR1
C0008311	1958	indication	protein	Cholangitis	EGR1
C0033578	1958	indication	protein	Prostatic Neoplasms	EGR1
C0007786	1958	indication	protein	Brain Ischemia	EGR1
C3495559	1958	indication	protein	Juvenile Arthritis	EGR1
C0004364	1958	indication	protein	Autoimmune Diseases	EGR1
C0520679	1387	indication	protein	obstructive sleep apnea	CREBBP
C0038379	1387	indication	protein	Strabismus	CREBBP
C0022548	1387	indication	protein	Keloid	CREBBP
C0009806	1387	indication	protein	constipation	CREBBP
C0024301	1387	indication	protein	follicular lymphoma	CREBBP
C0005695	1387	indication	protein	Bladder Neoplasm	CREBBP
C0005586	1387	indication	protein	bipolar disorder	CREBBP
C0017601	1387	indication	protein	glaucoma	CREBBP
C0036341	1387	indication	protein	schizophrenia	CREBBP
C0003811	1387	indication	protein	Cardiac Arrhythmia	CREBBP
C0007137	1387	indication	protein	squamous cell carcinoma	CREBBP
C0013274	1387	indication	protein	patent ductus arteriosus (PDA)	CREBBP
C0033578	1387	indication	protein	Prostatic Neoplasms	CREBBP
C0036920	1387	indication	protein	Sezary Syndrome	CREBBP
C0010417	1387	indication	protein	Cryptorchidism	CREBBP
C0149925	1387	indication	protein	Small Cell Carcinoma Of Lung	CREBBP
C0004352	1387	indication	protein	Autistic Disorder	CREBBP
C0014544	1387	indication	protein	epilepsy	CREBBP
C0007138	1387	indication	protein	Carcinoma, Transitional Cell	CREBBP
C0036572	1387	indication	protein	seizures	CREBBP
C0311277	1387	indication	protein	Obesity, Abdominal	CREBBP
C0023487	4926	indication	protein	acute promyelocytic leukemia (APL)	NUMA1
C0162820	4926	indication	protein	Dermatitis, Allergic Contact	NUMA1
C0025202	2035	indication	protein	melanoma	EPB41
C0038356	1915	indication	protein	Stomach Neoplasms	EEF1A1
C0005586	5335	indication	protein	bipolar disorder	PLCG1
C0036920	5335	indication	protein	Sezary Syndrome	PLCG1
C0079773	5335	indication	protein	cutaneous T-cell lymphoma (CTCL)	PLCG1
C0001418	3791	indication	protein	Adenocarcinoma	KDR
C0036341	3791	indication	protein	schizophrenia	KDR
C0027686	3791	indication	protein	Pathologic Neovascularization	KDR
C0011881	3791	indication	protein	diabetic nephropathy	KDR
C0151744	3791	indication	protein	Myocardial Ischemia	KDR
C0041948	3791	indication	protein	Uremia	KDR
C1458155	3791	indication	protein	Mammary Neoplasms	KDR
C0014859	3791	indication	protein	Esophageal Neoplasms	KDR
C1269683	3791	indication	protein	Major Depressive Disorder	KDR
C0014556	3791	indication	protein	Epilepsy, Temporal Lobe	KDR
C0007137	308	indication	protein	squamous cell carcinoma	ANXA5
C0023467	308	indication	protein	Leukemia, Myelocytic, Acute	ANXA5
C0019202	308	indication	protein	Wilson's disease	ANXA5
C0038356	308	indication	protein	Stomach Neoplasms	ANXA5
C0020473	133522	indication	protein	hyperlipidemia	PPARGC1B
C1458155	133522	indication	protein	Mammary Neoplasms	PPARGC1B
C0028754	133522	indication	protein	obesity	PPARGC1B
C0027051	2099	indication	protein	Myocardial Infarction	ESR1
C0023418	2099	indication	protein	Leukemia	ESR1
C0025500	2099	indication	protein	mesothelioma	ESR1
C0027627	2099	indication	protein	Neoplasm Metastasis	ESR1
C0011581	2099	indication	protein	Depressive disorder	ESR1
C0001418	2099	indication	protein	Adenocarcinoma	ESR1
C0005695	2099	indication	protein	Bladder Neoplasm	ESR1
C0005586	2099	indication	protein	bipolar disorder	ESR1
C0271650	2099	indication	protein	Impaired Glucose Tolerance	ESR1
C0010054	2099	indication	protein	Coronary Arteriosclerosis	ESR1
C0036341	2099	indication	protein	schizophrenia	ESR1
C1956346	2099	indication	protein	coronary artery disease (CAD)	ESR1
C0033578	2099	indication	protein	Prostatic Neoplasms	ESR1
C0002395	2099	indication	protein	Alzheimer's disease	ESR1
C0020459	2099	indication	protein	Hyperinsulinism	ESR1
C0021364	2099	indication	protein	Male Infertility	ESR1
C0029453	2099	indication	protein	Osteopenia	ESR1
C0004153	2099	indication	protein	atherosclerosis	ESR1
C0702166	2099	indication	protein	Acne	ESR1
C0149931	2099	indication	protein	Migraine Disorders	ESR1
C0014170	2099	indication	protein	Endometrial Neoplasms	ESR1
C1458155	2099	indication	protein	Mammary Neoplasms	ESR1
C0004114	2099	indication	protein	astrocytoma	ESR1
C2239176	2099	indication	protein	hepatocellular carcinoma (HCC)	ESR1
C0023267	2099	indication	protein	Fibroid Tumor	ESR1
C0024121	2099	indication	protein	Lung Neoplasms	ESR1
C0028754	2099	indication	protein	obesity	ESR1
C0021361	2099	indication	protein	Female Infertility	ESR1
C0038379	6597	indication	protein	Strabismus	SMARCA4
C1261473	6597	indication	protein	Sarcoma	SMARCA4
C0036920	6597	indication	protein	Sezary Syndrome	SMARCA4
C0006413	6597	indication	protein	Burkitt's lymphoma	SMARCA4
C0919267	6597	indication	protein	Ovarian Neoplasm	SMARCA4
C0010417	6597	indication	protein	Cryptorchidism	SMARCA4
C0149925	6597	indication	protein	Small Cell Carcinoma Of Lung	SMARCA4
C0014544	6597	indication	protein	epilepsy	SMARCA4
C0262584	6597	indication	protein	Carcinoma, Small Cell	SMARCA4
C0028738	6597	indication	protein	nystagmus	SMARCA4
C0036572	6597	indication	protein	seizures	SMARCA4
C0032460	79039	indication	protein	Polycystic Ovary Syndrome	DDX54
C0002170	2260	indication	protein	Alopecia	FGFR1
C0242350	2260	indication	protein	erectile dysfunction	FGFR1
C0151721	2260	indication	protein	Testicular Hypogonadism	FGFR1
C0018418	2260	indication	protein	Gynecomastia	FGFR1
C0038379	2260	indication	protein	Strabismus	FGFR1
C0271623	2260	indication	protein	Hypogonadotropic Hypogonadism	FGFR1
C0003467	2260	indication	protein	anxiety	FGFR1
C0011581	2260	indication	protein	Depressive disorder	FGFR1
C0017638	2260	indication	protein	Glioma	FGFR1
C0005586	2260	indication	protein	bipolar disorder	FGFR1
C0036341	2260	indication	protein	schizophrenia	FGFR1
C0034012	2260	indication	protein	Delayed Puberty	FGFR1
C0007137	2260	indication	protein	squamous cell carcinoma	FGFR1
C0342384	2260	indication	protein	Idiopathic Hypogonadotropic Hypogonadism	FGFR1
C0007131	2260	indication	protein	Non-Small Cell Lung Carcinoma	FGFR1
C0232940	2260	indication	protein	Secondary Physiologic Amenorrhea	FGFR1
C0271578	2260	indication	protein	Female Hypogonadism Syndrome	FGFR1
C0029453	2260	indication	protein	Osteopenia	FGFR1
C0035229	2260	indication	protein	Respiratory Insufficiency	FGFR1
C0029456	2260	indication	protein	osteoporosis	FGFR1
C1458155	2260	indication	protein	Mammary Neoplasms	FGFR1
C0010417	2260	indication	protein	Cryptorchidism	FGFR1
C0149925	2260	indication	protein	Small Cell Carcinoma Of Lung	FGFR1
C0014544	2260	indication	protein	epilepsy	FGFR1
C0027022	2260	indication	protein	Myeloproliferative Disease	FGFR1
C1269683	2260	indication	protein	Major Depressive Disorder	FGFR1
C0004114	2260	indication	protein	astrocytoma	FGFR1
C0028738	2260	indication	protein	nystagmus	FGFR1
C0027424	2260	indication	protein	Nasal congestion (finding)	FGFR1
C0024121	2260	indication	protein	Lung Neoplasms	FGFR1
C0036572	2260	indication	protein	seizures	FGFR1
C0030297	7040	indication	protein	Pancreatic Neoplasm	TGFB1
C0027051	7040	indication	protein	Myocardial Infarction	TGFB1
C0011334	7040	indication	protein	cavities	TGFB1
C0242488	7040	indication	protein	acute lung injury	TGFB1
C0011860	7040	indication	protein	Diabetes Mellitus, Non-Insulin-Dependent	TGFB1
C0020517	7040	indication	protein	Hypersensitivity	TGFB1
C0023890	7040	indication	protein	hepatic cirrhosis	TGFB1
C0018681	7040	indication	protein	headache	TGFB1
C0027627	7040	indication	protein	Neoplasm Metastasis	TGFB1
C0011581	7040	indication	protein	Depressive disorder	TGFB1
C0013264	7040	indication	protein	duchenne muscular dystrophy (DMD)	TGFB1
C0034069	7040	indication	protein	Pulmonary Fibrosis	TGFB1
C0004096	7040	indication	protein	asthma	TGFB1
C0017668	7040	indication	protein	Focal Glomerulosclerosis	TGFB1
C0029458	7040	indication	protein	Osteoporosis, Postmenopausal	TGFB1
C0005586	7040	indication	protein	bipolar disorder	TGFB1
C0036341	7040	indication	protein	schizophrenia	TGFB1
C0034012	7040	indication	protein	Delayed Puberty	TGFB1
C0007137	7040	indication	protein	squamous cell carcinoma	TGFB1
C0010674	7040	indication	protein	cystic fibrosis	TGFB1
C0037286	7040	indication	protein	Skin Neoplasms	TGFB1
C0023892	7040	indication	protein	Biliary Cirrhosis	TGFB1
C0022661	7040	indication	protein	chronic renal failure	TGFB1
C0033578	7040	indication	protein	Prostatic Neoplasms	TGFB1
C0020538	7040	indication	protein	Hypertensive disease	TGFB1
C0008312	7040	indication	protein	Primary Biliary Cirrhosis	TGFB1
C0026848	7040	indication	protein	Myopathy	TGFB1
C0005138	7040	indication	protein	Berylliosis	TGFB1
C0040028	7040	indication	protein	Thrombocythemia, Essential	TGFB1
C0021051	7040	indication	protein	Immunologic Deficiency Syndromes	TGFB1
C0006625	7040	indication	protein	cachexia	TGFB1
C0041948	7040	indication	protein	Uremia	TGFB1
C0020507	7040	indication	protein	Hyperplasia	TGFB1
C0033975	7040	indication	protein	Psychotic Disorders	TGFB1
C0036202	7040	indication	protein	Sarcoidosis	TGFB1
C0032285	7040	indication	protein	pneumonia	TGFB1
C0009404	7040	indication	protein	Colorectal Neoplasms	TGFB1
C0011882	7040	indication	protein	Diabetic Neuropathies	TGFB1
C0000786	7040	indication	protein	Spontaneous Abortion	TGFB1
C0038454	7040	indication	protein	stroke	TGFB1
C0027726	7040	indication	protein	nephrotic syndrome	TGFB1
C0030848	7040	indication	protein	Peyronie's disease	TGFB1
C0042109	7040	indication	protein	urticaria	TGFB1
C2239176	7040	indication	protein	hepatocellular carcinoma (HCC)	TGFB1
C0024117	7040	indication	protein	Chronic Obstructive Airway Disease	TGFB1
C0024115	7040	indication	protein	Lung diseases	TGFB1
C0013238	7040	indication	protein	dry eye syndrome	TGFB1
C0025202	2194	indication	protein	melanoma	FASN
C0018801	2194	indication	protein	Heart Failure	FASN
C0948089	2194	indication	protein	acute coronary syndrome (ACS)	FASN
C0022661	2194	indication	protein	chronic renal failure	FASN
C0919267	2194	indication	protein	Ovarian Neoplasm	FASN
C0007193	2194	indication	protein	Cardiomyopathy, Dilated	FASN
C1458155	2194	indication	protein	Mammary Neoplasms	FASN
C2239176	2194	indication	protein	hepatocellular carcinoma (HCC)	FASN
C0007194	2194	indication	protein	Hypertrophic Cardiomyopathy	FASN
C0028754	2194	indication	protein	obesity	FASN
C0022548	2512	indication	protein	Keloid	FTL
C0027627	2512	indication	protein	Neoplasm Metastasis	FTL
C0011581	2512	indication	protein	Depressive disorder	FTL
C0040822	2512	indication	protein	tremors	FTL
C0013421	2512	indication	protein	dystonia	FTL
C0029408	2512	indication	protein	osteoarthritis	FTL
C0242422	2512	indication	protein	Parkinsonian Disorders	FTL
C0026838	2512	indication	protein	Muscle Spasticity	FTL
C0033975	2512	indication	protein	Psychotic Disorders	FTL
C0008489	2512	indication	protein	Chorea	FTL
C0028754	2512	indication	protein	obesity	FTL
C0497327	2512	indication	protein	Dementia	FTL
C0017181	2243	indication	protein	Gastrointestinal Hemorrhage	FGA
C0042487	2243	indication	protein	Venous Thrombosis	FGA
C0034065	2243	indication	protein	pulmonary embolism (PE)	FGA
C0020538	2243	indication	protein	Hypertensive disease	FGA
C0013604	2243	indication	protein	edema	FGA
C0398623	2243	indication	protein	Thrombophilia	FGA
C0015230	2243	indication	protein	Exanthema	FGA
C0029456	2243	indication	protein	osteoporosis	FGA
C1861172	2243	indication	protein	Venous Thromboembolism	FGA
C0000786	2243	indication	protein	Spontaneous Abortion	FGA
C0027726	2243	indication	protein	nephrotic syndrome	FGA
C1408258	2243	indication	protein	Kidney; Damage	FGA
C0040053	2243	indication	protein	thrombosis	FGA
C0022548	2810	indication	protein	Keloid	SFN
C0007137	2810	indication	protein	squamous cell carcinoma	SFN
C0014859	2810	indication	protein	Esophageal Neoplasms	SFN
C2239176	2810	indication	protein	hepatocellular carcinoma (HCC)	SFN
C0011581	2908	indication	protein	Depressive disorder	NR3C1
C0014175	2908	indication	protein	endometriosis	NR3C1
C0005586	2908	indication	protein	bipolar disorder	NR3C1
C0036341	2908	indication	protein	schizophrenia	NR3C1
C0020621	2908	indication	protein	hypokalemia	NR3C1
C0033578	2908	indication	protein	Prostatic Neoplasms	NR3C1
C0020538	2908	indication	protein	Hypertensive disease	NR3C1
C0015672	2908	indication	protein	fatigue	NR3C1
C0702166	2908	indication	protein	Acne	NR3C1
C0033975	2908	indication	protein	Psychotic Disorders	NR3C1
C1269683	2908	indication	protein	Major Depressive Disorder	NR3C1
C0220983	2908	indication	protein	Metabolic Alkalosis	NR3C1
C0028949	2908	indication	protein	oligomenorrhea	NR3C1
C0020615	2908	indication	protein	hypoglycemia	NR3C1
C0028840	2908	indication	protein	ocular hypertension	NR3C1
C0027051	3309	indication	protein	Myocardial Infarction	HSPA5
C0023473	3309	indication	protein	chronic myeloid leukemia (CML)	HSPA5
C0005586	3309	indication	protein	bipolar disorder	HSPA5
C0376545	3309	indication	protein	Hematologic Neoplasms	HSPA5
C0035228	3309	indication	protein	Respiratory Hypersensitivity	HSPA5
C2239176	3309	indication	protein	hepatocellular carcinoma (HCC)	HSPA5
C0028754	3309	indication	protein	obesity	HSPA5
C0011860	6514	indication	protein	Diabetes Mellitus, Non-Insulin-Dependent	SLC2A2
C0085682	6514	indication	protein	hypophosphatemia	SLC2A2
C0020621	6514	indication	protein	hypokalemia	SLC2A2
C1458155	6514	indication	protein	Mammary Neoplasms	SLC2A2
C0029442	6514	indication	protein	osteomalacia	SLC2A2
C0015624	6514	indication	protein	Fanconi Syndrome	SLC2A2
C2239176	6514	indication	protein	hepatocellular carcinoma (HCC)	SLC2A2
C0011860	6517	indication	protein	Diabetes Mellitus, Non-Insulin-Dependent	SLC2A4
C0002395	6517	indication	protein	Alzheimer's disease	SLC2A4
