drug_1	drug_2
DB00661	DB00683
DB00661	DB00910
DB01128	DB00285
DB00580	DB00973
DB00423	DB00727
DB00316	DB01188
DB00887	DB01012
DB01233	DB01020
DB00813	DB00461
DB01136	DB00379
DB01136	DB00524
DB00761	DB01268
DB01136	DB00916
DB00950	DB00555
DB00972	DB00482
DB00433	DB00530
DB00433	DB00656
DB01050	DB01320
DB00697	DB00425
DB00697	DB00909
DB01050	DB00376
DB01165	DB00399
DB00448	DB01006
DB00328	DB00231
DB01043	DB00905
DB01020	DB00287
DB00996	DB00798
DB00381	DB00559
DB00630	DB00737
DB00328	DB01129
DB00761	DB01101
DB00231	DB00966
DB00335	DB00440
DB00904	DB00289
DB00181	DB01062
DB00950	DB01224
DB02530	DB00761
DB00761	DB00853
DB00356	DB01068
DB00458	DB00641
DB00904	DB01069
DB00555	DB00540
DB00927	DB00986
DB00281	DB00433
DB00484	DB00270
DB00564	DB01198
DB00564	DB00909
DB01043	DB00287
DB00564	DB00425
DB01224	DB00724
DB00524	DB00905
DB00472	DB00300
DB01162	DB00656
DB00945	DB00433
DB01242	DB00531
DB00887	DB00726
DB00484	DB00313
DB00281	DB00820
DB00993	DB00564
DB00502	DB00214
DB00252	DB00533
DB00903	DB00338
DB00252	DB00268
DB00501	DB00533
DB00996	DB01009
DB00501	DB00268
DB01128	DB00282
DB00927	DB00350
DB00393	DB00818
DB00927	DB00370
DB00986	DB00186
DB01001	DB00972
DB01001	DB00548
DB01001	DB00993
DB00804	DB00656
DB00370	DB00619
DB00843	DB00938
DB00186	DB00246
DB00186	DB00710
DB00927	DB00678
DB01029	DB00806
DB00331	DB00818
DB00916	DB00794
DB00780	DB00745
DB00924	DB00571
DB01097	DB00683
DB00924	DB00818
DB00213	DB01194
DB00843	DB01238
DB00454	DB00285
DB00924	DB00401
DB00843	DB00370
DB01215	DB00734
DB00524	DB01149
DB00575	DB00999
DB00575	DB01275
DB00231	DB00697
DB00338	DB04572
DB01026	DB00533
DB00537	DB00448
DB00461	DB01132
DB00461	DB00960
DB00335	DB00910
DB00341	DB00243
DB00950	DB00210
DB00924	DB00745
DB00641	DB00399
DB00524	DB00549
DB00195	DB00950
DB01156	DB00285
DB00924	DB00966
DB01032	DB00412
DB01029	DB01009
DB01029	DB01026
DB00537	DB00697
DB01233	DB00530
DB00969	DB00476
DB00952	DB00918
DB00761	DB00656
DB00282	DB04572
DB00999	DB01097
DB00215	DB01029
DB01611	DB00412
DB00924	DB01033
DB01233	DB00918
DB01156	DB01101
DB01151	DB00338
DB00884	DB00289
DB01149	DB00282
DB00695	DB00710
DB00338	DB00214
DB00916	DB00214
DB01149	DB00213
DB00829	DB01194
DB00448	DB01173
DB00533	DB01041
DB01233	DB00953
DB00215	DB00938
DB00338	DB00580
DB01001	DB01026
DB00884	DB01254
DB01001	DB01009
DB00829	DB01204
DB00196	DB00331
DB00433	DB00246
DB00281	DB01006
DB00969	DB01233
DB00695	DB00317
DB01193	DB00300
DB00564	DB00950
DB00321	DB00983
DB00472	DB00884
DB00745	DB00214
DB00829	DB00422
DB00761	DB00268
DB00297	DB00695
DB00297	DB00996
DB01165	DB01041
DB00277	DB00884
DB00213	DB00697
DB01023	DB00222
DB00335	DB00887
DB13919	DB00214
DB00482	DB00916
DB00482	DB00264
DB01241	DB01067
DB00425	DB00243
DB00196	DB01241
DB00196	DB00798
DB01105	DB01041
DB00501	DB00761
DB00264	DB00307
DB00621	DB00300
DB00423	DB00745
DB01129	DB01012
DB00887	DB00481
DB00920	DB00455
DB01129	DB00710
DB00341	DB00440
DB01097	DB00710
DB01129	DB00246
DB00231	DB00204
DB01224	DB00285
DB00215	DB00182
DB01241	DB00524
DB01241	DB00264
DB00630	DB00776
DB00661	DB00761
DB00745	DB00641
DB00186	DB01595
DB00969	DB00482
DB00630	DB00564
DB01068	DB00697
DB01198	DB00641
DB01009	DB00423
DB00461	DB00549
DB00678	DB00331
DB00993	DB00761
DB00590	DB00208
DB00335	DB00976
DB01001	DB00341
DB01241	DB00727
DB00969	DB00804
DB00695	DB00850
DB00404	DB00910
DB00818	DB00268
DB00395	DB00727
DB00678	DB00540
DB01006	DB01595
DB00264	DB00559
DB01156	DB00590
DB01136	DB00737
DB01156	DB00843
DB00215	DB00691
DB00404	DB00727
DB00381	DB00575
DB00564	DB00947
DB00843	DB00904
DB00843	DB00338
DB00331	DB01220
DB00661	DB00423
DB00282	DB00973
DB00215	DB01069
DB00761	DB00246
DB00745	DB00489
DB00575	DB00472
DB00575	DB00544
DB00401	DB01129
DB00502	DB00897
DB00213	DB00818
DB01611	DB01165
DB00697	DB00710
DB00331	DB01062
DB00381	DB00457
DB00761	DB00530
DB00612	DB01050
DB00501	DB01023
DB00612	DB00281
DB00813	DB00214
DB00433	DB00300
DB00924	DB00619
DB00264	DB00550
DB01050	DB00659
DB01136	DB00621
DB00196	DB00776
DB00661	DB00927
DB01067	DB01101
DB00630	DB00398
DB01132	DB00761
DB00370	DB01033
DB00555	DB01162
DB00863	DB00763
DB00328	DB00422
DB00461	DB00962
DB00727	DB00960
DB00808	DB00938
DB00863	DB00973
DB01173	DB01238
DB00331	DB00776
DB00612	DB00531
DB00927	DB00794
DB00813	DB00951
DB00335	DB00472
DB00335	DB00544
DB00395	DB00761
DB01165	DB00910
DB01136	DB00186
DB01136	DB00455
DB00455	DB01101
DB00904	DB00806
DB00996	DB00454
DB01068	DB00745
DB01023	DB00909
DB00477	DB00370
DB00641	DB01591
DB00277	DB00186
DB00448	DB00214
DB00945	DB01068
DB00938	DB00976
DB00916	DB01069
DB01217	DB00571
DB00313	DB00450
DB00448	DB01032
DB00843	DB00794
DB00887	DB00204
DB00564	DB00999
DB00381	DB00280
DB00863	DB00853
DB01611	DB00433
DB00727	DB00966
DB00590	DB00884
DB01611	DB01032
DB00916	DB00863
DB00887	DB00927
DB00370	DB00480
DB00282	DB00530
DB01067	DB00727
DB01023	DB01115
DB01156	DB00461
DB00818	DB00734
DB00524	DB00476
DB00983	DB00285
DB00425	DB00580
DB00281	DB00966
DB00338	DB00897
DB00829	DB00897
DB00313	DB01110
DB00472	DB01233
DB00472	DB00690
DB01043	DB01165
DB00999	DB00559
DB00999	DB01043
DB00999	DB00454
DB00915	DB00829
DB01016	DB00328
DB00370	DB01132
DB01233	DB00524
DB00461	DB00480
DB01016	DB00285
DB00513	DB01041
DB00804	DB00678
DB00472	DB01238
DB00215	DB00631
DB00540	DB00973
DB00379	DB01129
DB00887	DB00580
DB00181	DB01162
DB00448	DB00317
DB00422	DB00990
DB01029	DB00489
DB01132	DB00489
DB01023	DB00423
DB13919	DB00472
DB00433	DB01088
DB00502	DB00776
DB00395	DB00842
DB00395	DB00991
DB01162	DB00399
DB00281	DB01223
DB00335	DB01241
DB00316	DB01033
DB00316	DB00991
DB00316	DB00842
DB00458	DB01233
DB00404	DB00842
DB00404	DB00991
DB00433	DB01101
DB01215	DB00806
DB00321	DB00564
DB00564	DB01101
DB00482	DB00842
DB01050	DB00350
DB00571	DB00231
DB00252	DB00196
DB00829	DB00461
DB01611	DB00734
DB00316	DB00973
DB00945	DB00697
DB00915	DB00482
DB00215	DB01006
DB01001	DB00996
DB00370	DB00973
DB00310	DB00924
DB01242	DB00213
DB01059	DB01132
DB00999	DB01105
DB00381	DB01181
DB00656	DB00399
DB00215	DB00213
DB00215	DB00282
DB00575	DB00204
DB00477	DB00213
DB01136	DB00776
DB01009	DB01173
DB01129	DB00398
DB00761	DB00910
DB01041	DB00967
DB01128	DB00482
DB01077	DB01039
DB00863	DB01320
DB00697	DB01591
DB00482	DB00734
DB00482	DB00953
DB00458	DB00794
DB00661	DB01182
DB00991	DB00863
DB00991	DB00481
DB00612	DB00331
DB00798	DB00425
DB00339	DB00537
DB00544	DB01067
DB00370	DB01041
DB00544	DB00222
DB00213	DB00191
DB00285	DB00641
DB00630	DB01217
DB00524	DB00910
DB00433	DB01224
DB00745	DB00897
DB00843	DB00619
DB00951	DB00476
DB01241	DB00734
DB00370	DB00853
DB00191	DB01069
DB00448	DB09026
DB01156	DB00381
DB01156	DB00321
DB00331	DB00669
DB00328	DB00904
DB00423	DB01198
DB00252	DB00231
DB00422	DB01238
DB00423	DB00425
DB01097	DB00331
DB01001	DB00356
DB01001	DB00310
DB00401	DB01268
DB00745	DB01165
DB00252	DB00853
DB00252	DB00404
DB01156	DB00458
DB00350	DB00231
DB00540	DB00481
DB00448	DB00398
DB00186	DB00794
DB00557	DB00737
DB01204	DB00425
DB01050	DB01029
DB01050	DB01059
DB00695	DB00435
DB01156	DB00950
DB01156	DB00813
DB00924	DB00784
DB01041	DB00398
DB00502	DB00412
DB01128	DB00425
DB00252	DB00842
DB00661	DB00920
DB00661	DB01009
DB00661	DB01026
DB00186	DB00763
DB00927	DB00472
DB00927	DB00544
DB00484	DB13919
DB01156	DB00531
DB00484	DB00999
DB00745	DB00761
DB00661	DB00550
DB00321	DB00289
DB01165	DB00990
DB00776	DB00710
DB00887	DB00842
DB00813	DB00371
DB00557	DB00338
DB00557	DB00904
DB00749	DB00423
DB00927	DB01006
DB00455	DB01033
DB00924	DB00697
DB00264	DB00549
DB01039	DB00983
DB00264	DB00962
DB00916	DB00697
DB00915	DB00999
DB01029	DB00454
DB01029	DB01043
DB00571	DB00905
DB01128	DB00813
DB00395	DB01062
DB00181	DB00458
DB01215	DB00412
DB01016	DB00863
DB00448	DB00457
DB00531	DB00951
DB01016	DB00481
DB00863	DB01105
DB00264	DB01149
DB00264	DB00952
DB00513	DB01165
DB00381	DB00967
DB00761	DB00398
DB01101	DB00966
DB01023	DB00502
DB00316	DB00457
DB00482	DB01595
DB00537	DB00712
DB00537	DB00690
DB00590	DB00794
DB01001	DB00287
DB00537	DB00594
DB00737	DB01233
DB00575	DB00285
DB00555	DB00580
DB00924	DB01088
DB00999	DB00422
DB00641	DB00990
DB01026	DB00448
DB00950	DB00461
DB01068	DB00804
DB00338	DB00412
DB00338	DB00998
DB00338	DB00216
DB00983	DB01129
DB00310	DB00458
DB00341	DB01043
DB00341	DB00454
DB00557	DB00953
DB00945	DB01595
DB01115	DB01129
DB00341	DB01165
DB00404	DB00598
DB00544	DB01050
DB00798	DB00338
DB00695	DB00808
DB00379	DB01165
DB00969	DB01129
DB01162	DB00214
DB00927	DB00763
DB00433	DB00884
DB01001	DB00641
DB00461	DB00669
DB00204	DB00973
DB00695	DB00938
DB01151	DB00425
DB00695	DB00231
DB00695	DB00853
DB01050	DB00967
DB01016	DB00350
DB00501	DB00214
DB01101	DB00967
DB00404	DB00612
DB00761	DB00697
DB00404	DB00287
DB00186	DB00213
DB00186	DB00282
DB01077	DB00695
DB01077	DB00996
DB01241	DB00999
DB00678	DB00863
DB01077	DB00481
DB00678	DB00481
DB00969	DB00564
DB00761	DB00938
DB00423	DB00884
DB00335	DB01041
DB01132	DB00884
DB00571	DB01162
DB00404	DB00695
DB00996	DB00243
DB00341	DB00761
DB00502	DB00264
DB00341	DB01117
DB00502	DB00916
DB00678	DB01062
DB00794	DB00231
DB00950	DB00489
DB01611	DB00549
DB01193	DB00222
DB00316	DB00710
DB00316	DB00246
DB01068	DB01132
DB00776	DB06700
DB13919	DB00545
DB01059	DB00734
DB00458	DB00678
DB00734	DB00580
DB00571	DB01105
DB00404	DB01110
DB01149	DB00897
DB00277	DB00537
DB00861	DB00533
DB00425	DB00990
DB00231	DB00399
DB00819	DB01016
DB00250	DB00480
DB01595	DB00338
DB00784	DB00897
DB00215	DB00549
DB13919	DB00537
DB00749	DB01198
DB01001	DB00277
DB00215	DB00328
DB01198	DB01591
DB00244	DB00580
DB00222	DB00737
DB01001	DB00559
DB00285	DB00594
DB00268	DB00909
DB00268	DB01198
DB01136	DB00910
DB00313	DB00285
DB00927	DB01059
DB13919	DB00983
DB01006	DB00916
DB00813	DB00697
DB01224	DB00976
DB00231	DB01020
DB01016	DB01129
DB00461	DB01291
DB00884	DB01238
DB01068	DB00338
DB00501	DB00818
DB00630	DB01033
DB00761	DB00763
DB00395	DB01132
DB01097	DB01149
DB00250	DB00555
DB00571	DB00697
DB01029	DB01204
DB00983	DB00967
DB00313	DB00328
DB01193	DB00598
DB00404	DB01132
DB01193	DB00842
DB00575	DB00331
DB00356	DB00924
DB00842	DB00697
DB00341	DB00425
DB00559	DB00580
DB00335	DB00580
DB01156	DB00356
DB00282	DB00990
DB00843	DB00448
DB00734	DB00776
DB00737	DB01020
DB00683	DB00842
DB01026	DB00480
DB00575	DB00540
DB00843	DB00425
DB00843	DB00909
DB01136	DB00533
DB01136	DB00268
DB00533	DB00973
DB00993	DB00829
DB01136	DB01275
DB01110	DB00213
DB00598	DB00213
DB00564	DB01110
DB01595	DB00457
DB00575	DB00776
DB00887	DB00829
DB01215	DB00533
DB01217	DB00231
DB00313	DB00794
DB00909	DB00966
DB01156	DB00481
DB01156	DB00863
DB01020	DB00480
DB00501	DB01611
DB00475	DB01233
DB01039	DB01194
DB00475	DB00690
DB00531	DB00975
DB00244	DB00425
DB00244	DB01198
DB00244	DB00909
DB01068	DB01267
DB00630	DB00440
DB00630	DB00376
DB01162	DB01268
DB01198	DB00710
DB00458	DB00580
DB00244	DB00461
DB00945	DB00475
DB00564	DB01114
DB00564	DB00477
DB00861	DB00338
DB00531	DB01041
DB01016	DB00246
DB00776	DB01101
DB00915	DB00214
DB00455	DB00953
DB00927	DB00947
DB00454	DB01041
DB00571	DB01088
DB01215	DB01224
DB00813	DB01059
DB01029	DB00422
DB00338	DB01032
DB00794	DB00938
DB00590	DB00370
DB00952	DB00533
DB00590	DB00350
DB01009	DB00476
DB00829	DB00983
DB00776	DB01268
DB01217	DB00996
DB00181	DB01198
DB00804	DB01016
DB00181	DB00909
DB01050	DB01591
DB00804	DB00423
DB00843	DB00317
DB00661	DB00287
DB00590	DB00798
DB00531	DB01016
DB01001	DB00737
DB00590	DB00938
DB01097	DB00423
DB00544	DB00727
DB00341	DB00999
DB00215	DB00502
DB00593	DB00555
DB00945	DB00794
DB00472	DB01016
DB00316	DB00433
DB00316	DB01032
DB00461	DB00412
DB00808	DB00433
DB00972	DB00999
DB00370	DB00727
DB01149	DB00433
DB01062	DB00489
DB01068	DB01591
DB00252	DB01233
DB00678	DB00285
DB00270	DB00448
DB00186	DB00976
DB00186	DB01165
DB01233	DB00794
DB00920	DB00448
DB00996	DB00884
DB00222	DB00619
DB00316	DB01023
DB00316	DB01039
DB00969	DB01165
DB00996	DB00338
DB00749	DB00216
DB00749	DB00412
DB00482	DB00608
DB00472	DB00710
DB00630	DB00972
DB00630	DB00993
DB00282	DB00641
DB00482	DB00475
DB00213	DB00285
DB01129	DB01162
DB00395	DB00338
DB00395	DB00904
DB01136	DB01041
DB00904	DB00938
DB00695	DB01105
DB00690	DB00996
DB00297	DB00986
DB00513	DB00916
DB00513	DB00264
DB00404	DB00338
DB00404	DB00904
DB00222	DB00580
DB13919	DB01097
DB00316	DB01020
DB00472	DB00695
DB00281	DB00231
DB00213	DB00300
DB00678	DB00580
DB00472	DB00996
DB00281	DB01129
DB00472	DB00246
DB01165	DB01268
DB00313	DB00798
DB00999	DB01194
DB00808	DB00213
DB00268	DB00820
DB00897	DB00214
DB01068	DB00489
DB00945	DB00458
DB00215	DB00863
DB00813	DB01115
DB00215	DB00481
DB01611	DB00282
DB00524	DB00897
DB00252	DB01067
DB00252	DB00222
DB00612	DB00502
DB01224	DB00752
DB00555	DB00244
DB00904	DB01173
DB01233	DB01059
DB00897	DB00376
DB00863	DB00726
DB00252	DB00593
DB00975	DB00678
DB00252	DB00425
DB00252	DB01198
DB00252	DB00909
DB00477	DB00863
DB00819	DB00381
DB00678	DB01291
DB00564	DB00953
DB00927	DB01117
DB00501	DB00425
DB01067	DB00425
DB00927	DB00530
DB00335	DB00557
DB00404	DB00897
DB00555	DB00697
DB00557	DB00549
DB00335	DB00287
DB00477	DB00458
DB00590	DB00300
DB00887	DB13919
DB00996	DB00938
DB01204	DB01069
DB01059	DB00710
DB00623	DB00555
DB00186	DB06700
DB00641	DB00476
DB01020	DB00910
DB00927	DB00331
DB00557	DB00697
DB00544	DB00947
DB00264	DB00282
DB00571	DB00990
DB00252	DB00776
DB00745	DB00289
DB00734	DB00752
DB00531	DB00222
DB00472	DB01101
DB00887	DB00999
DB00575	DB00530
DB00575	DB00656
DB00425	DB00905
DB00313	DB01181
DB00186	DB01101
DB00904	DB00967
DB00370	DB01224
DB00804	DB00399
DB00590	DB00191
DB01149	DB00904
DB00945	DB00691
DB00252	DB01238
DB01115	DB01320
DB01233	DB01124
DB01173	DB01020
DB13919	DB00710
DB00531	DB00422
DB01023	DB01026
DB01156	DB01115
DB00321	DB00215
DB00571	DB00398
DB00590	DB00691
DB00863	DB00287
DB00590	DB01041
DB00537	DB00951
DB00281	DB00697
DB00381	DB00945
DB01039	DB01291
DB00341	DB01088
DB00186	DB00973
DB00461	DB00794
DB00252	DB00973
DB00641	DB00820
DB01039	DB00962
DB01039	DB00549
DB00924	DB00916
DB00924	DB00524
DB00924	DB00264
DB00321	DB00399
DB00250	DB01062
DB00999	DB00863
DB00697	DB00918
DB00381	DB00425
DB00381	DB00909
DB00381	DB01198
DB00590	DB00598
DB00381	DB00594
DB00557	DB01110
DB00909	DB01238
DB01181	DB00570
DB01023	DB01062
DB00381	DB00281
DB00916	DB00842
DB00381	DB01050
DB00282	DB00962
DB01067	DB00423
DB00999	DB01062
DB00181	DB01115
DB00250	DB00196
DB00996	DB01041
DB01129	DB00884
DB00395	DB00313
DB00531	DB01062
DB00222	DB01162
DB00916	DB00976
DB00915	DB00422
DB00996	DB00780
DB01291	DB00641
DB00404	DB00313
DB01156	DB00246
DB00338	DB00953
DB00678	DB00763
DB00316	DB01128
DB01005	DB00285
DB01198	DB01012
DB00533	DB01124
DB01217	DB00927
DB00996	DB00918
DB00945	DB01591
DB00972	DB00580
DB00381	DB00268
DB00612	DB00425
DB00745	DB00918
DB00945	DB00661
DB01162	DB01012
DB00829	DB01115
DB01001	DB00262
DB00215	DB00726
DB01001	DB00458
DB00843	DB01023
DB00215	DB01110
DB00213	DB00621
DB01001	DB00395
DB00270	DB00973
DB00819	DB00537
DB00916	DB00440
DB00433	DB00559
DB00804	DB01050
DB00804	DB00281
DB01039	DB00399
DB00661	DB00313
DB00482	DB00737
DB00804	DB00425
DB00531	DB01181
DB01001	DB00264
DB01001	DB00524
DB01001	DB00916
DB00215	DB00399
DB00195	DB00484
DB00196	DB01238
DB00745	DB00216
DB00252	DB01020
DB01224	DB00710
DB00393	DB00571
DB00712	DB00448
DB13919	DB01115
DB01016	DB00966
DB00181	DB00656
DB00215	DB00927
DB01241	DB00737
DB00623	DB01050
DB00590	DB00412
DB00661	DB01224
DB00813	DB00544
DB00477	DB00927
DB00996	DB00863
DB00695	DB00763
DB00924	DB01238
DB00829	DB00794
DB00737	DB00331
DB01001	DB01039
DB00960	DB01101
DB00813	DB00448
DB00316	DB00975
DB00252	DB00412
DB01029	DB00204
DB01023	DB00281
DB01217	DB01129
DB00338	DB01223
DB00813	DB00549
DB00813	DB00962
DB00181	DB00472
DB00350	DB00761
DB00213	DB01129
DB00281	DB00745
DB00975	DB01023
DB00843	DB01233
DB00555	DB00752
DB00328	DB00524
DB00328	DB00264
DB00630	DB00537
DB00950	DB01043
DB00661	DB00210
DB00533	DB00641
DB00975	DB01016
DB00252	DB00993
DB00630	DB00983
DB00945	DB01268
DB00850	DB01069
DB00472	DB00580
DB00575	DB00246
DB00575	DB00710
DB00379	DB00559
DB00501	DB00695
DB00501	DB00996
DB00695	DB00641
DB00972	DB00181
DB00598	DB00412
DB00181	DB00843
DB00843	DB00749
DB00950	DB00818
DB01149	DB00231
DB00186	DB01204
DB00950	DB00533
DB00727	DB00289
DB00920	DB00213
DB00996	DB00246
DB00996	DB00710
DB01233	DB01115
DB00804	DB00412
DB00813	DB00499
DB00813	DB00712
DB00813	DB00690
DB00829	DB00476
DB01097	DB01033
DB00813	DB01611
DB00370	DB00990
DB00808	DB01224
DB00472	DB01149
DB00557	DB00727
DB01128	DB01136
DB01043	DB01238
DB00564	DB00250
DB01611	DB00458
DB00455	DB00710
DB00244	DB00533
DB00244	DB00268
DB01156	DB00819
DB01156	DB00316
DB13919	DB00656
DB00887	DB00214
DB00425	DB01088
DB00182	DB01132
DB00813	DB00231
DB00950	DB00690
DB01165	DB00973
DB00972	DB00950
DB01097	DB01224
DB00268	DB00669
DB00678	DB00489
DB01215	DB01009
DB00590	DB01062
DB00537	DB00350
DB00993	DB01115
DB00313	DB01023
DB01023	DB00448
DB01029	DB01165
DB01188	DB00213
DB00335	DB00996
DB00213	DB00476
DB00915	DB00335
DB00461	DB00910
DB00813	DB01173
DB00531	DB00454
DB01029	DB01062
DB00335	DB00695
DB01217	DB00264
DB00533	DB00559
DB00381	DB00806
DB00575	DB00808
DB00590	DB00726
DB00695	DB00191
DB01067	DB00555
DB00661	DB00399
DB00557	DB01101
DB00745	DB00398
DB00555	DB00213
DB00370	DB00571
DB01129	DB00268
DB00475	DB01016
DB00335	DB00502
DB00819	DB00641
DB00843	DB00398
DB00737	DB00549
DB00264	DB01238
DB00540	DB00216
DB01129	DB00776
DB00695	DB00270
DB01233	DB00231
DB00404	DB00277
DB00842	DB00776
DB00222	DB00976
DB01016	DB00884
DB00804	DB00448
DB00316	DB01029
DB00761	DB01162
DB00999	DB01291
DB00612	DB01132
DB00761	DB01194
DB01156	DB00973
DB00381	DB01026
DB00404	DB00317
DB00313	DB00820
DB00544	DB01132
DB00924	DB00559
DB00972	DB01136
DB00952	DB00842
DB00297	DB01069
DB00433	DB00268
DB01041	DB00966
DB00863	DB00285
DB00829	DB00313
DB13919	DB01032
DB00737	DB00268
DB13919	DB00433
DB00191	DB00246
DB00564	DB00246
DB00564	DB00710
DB01595	DB00476
DB00448	DB00904
DB00863	DB00549
DB00863	DB00962
DB00571	DB00619
DB01136	DB01268
DB00448	DB01041
DB00231	DB01012
DB00196	DB00967
DB00395	DB00669
DB00425	DB01012
DB00215	DB01026
DB00215	DB01009
DB00806	DB01041
DB00335	DB00231
DB00335	DB00853
DB00669	DB00231
DB00196	DB00371
DB00404	DB00669
DB00513	DB00381
DB00630	DB01097
DB01224	DB01101
DB00182	DB01224
DB00678	DB01012
DB00381	DB00317
DB01156	DB00641
DB00813	DB01162
DB00737	DB00476
DB00331	DB00734
DB00482	DB00695
DB00215	DB01149
DB00370	DB00401
DB00448	DB00631
DB00458	DB01132
DB01068	DB00727
DB01233	DB01204
DB00181	DB00916
DB00268	DB01238
DB00313	DB01233
DB01589	DB00376
DB00938	DB00973
DB01136	DB00537
DB00571	DB00909
DB00571	DB01198
DB00571	DB00425
DB01001	DB00231
DB00945	DB00806
DB01291	DB01020
DB00555	DB00960
DB00555	DB01132
DB00953	DB00231
DB00727	DB00806
DB00749	DB00863
DB00749	DB00481
DB01115	DB00289
DB01001	DB00975
DB01016	DB00300
DB01050	DB06700
DB01097	DB00376
DB01097	DB00440
DB01068	DB00231
DB01068	DB00853
DB01136	DB00983
DB00737	DB00594
DB00630	DB01039
DB01001	DB00887
DB01001	DB00297
DB00630	DB01023
DB01233	DB01088
DB00996	DB01029
DB00252	DB00317
DB00524	DB00884
DB00780	DB00285
DB01062	DB00794
DB01023	DB00328
DB00999	DB00884
DB00996	DB00480
DB00379	DB01115
DB00335	DB00350
DB01143	DB00433
DB00880	DB00695
DB01188	DB00285
DB00252	DB00938
DB01020	DB00580
DB00575	DB01101
DB00502	DB01020
DB01156	DB00244
DB00338	DB00818
DB00780	DB00448
DB01611	DB00806
DB00945	DB01012
DB00252	DB00951
DB01241	DB01238
DB01129	DB00594
DB01029	DB01069
DB01224	DB00967
DB00555	DB00904
DB00196	DB00953
DB00196	DB00734
DB01193	DB00993
DB00289	DB00246
DB00448	DB00524
DB00916	DB01115
DB00448	DB00916
DB00950	DB00214
DB00423	DB00580
DB00313	DB00927
DB00277	DB00338
DB00277	DB01016
DB00181	DB00246
DB00268	DB00376
DB00181	DB00331
DB01016	DB00287
DB01050	DB00976
DB01611	DB00328
DB01181	DB00282
DB01156	DB00204
DB00252	DB00669
DB00461	DB00641
DB00938	DB00909
DB00938	DB01198
DB00938	DB00425
DB01162	DB00697
DB00537	DB01068
DB01242	DB00502
DB00993	DB00999
DB01097	DB00571
DB00537	DB00531
DB00951	DB00370
DB00951	DB00350
DB00501	DB00669
DB00540	DB00761
DB01029	DB00669
DB00341	DB00724
DB01069	DB00897
DB01242	DB00289
DB01149	DB00580
DB00328	DB00938
DB00450	DB01233
DB00727	DB00571
DB00648	DB00761
DB00829	DB00927
DB00842	DB01101
DB00454	DB01233
DB01233	DB00621
DB00370	DB00549
DB00370	DB00962
DB00575	DB01224
DB01215	DB00927
DB00829	DB00986
DB00590	DB00690
DB00952	DB00571
DB00727	DB00818
DB00843	DB00761
DB00863	DB00897
DB00966	DB00204
DB00338	DB01589
DB00903	DB00695
DB01009	DB00641
DB01233	DB00619
DB00544	DB00338
DB00482	DB00820
DB00710	DB00973
DB00749	DB01233
DB00252	DB00555
DB00371	DB01165
DB00310	DB00481
DB00316	DB00545
DB00310	DB00863
DB00440	DB00425
DB00540	DB00904
DB00915	DB00381
DB00181	DB01039
DB00829	DB00191
DB00737	DB00370
DB00181	DB01023
DB00461	DB00289
DB00904	DB00910
DB00328	DB00476
DB00252	DB00300
DB00924	DB01149
DB00924	DB00952
DB01039	DB01224
DB00672	DB00927
DB00544	DB00734
DB00784	DB00338
DB00222	DB00481
DB00806	DB00910
DB00990	DB00905
DB00196	DB00947
DB00370	DB00904
DB00370	DB00338
DB00181	DB00571
DB01114	DB00951
DB00537	DB00555
DB00341	DB00422
DB00181	DB00904
DB00945	DB00222
DB00813	DB09026
DB01001	DB01320
DB00669	DB00776
DB00339	DB00996
DB00339	DB00695
DB00829	DB01041
DB00819	DB00794
DB00904	DB01033
DB00927	DB00820
DB00395	DB00477
DB00996	DB00727
DB00945	DB00813
DB01128	DB00264
DB00843	DB00371
DB00695	DB00619
DB01026	DB00399
DB01165	DB01069
DB01132	DB01224
DB00379	DB00425
DB00533	DB00289
DB00404	DB00477
DB00404	DB00880
DB01129	DB00697
DB01077	DB00904
DB00316	DB00181
DB00953	DB00425
DB00598	DB00264
DB00598	DB00916
DB00749	DB00580
DB01198	DB00480
DB00695	DB01233
DB00598	DB00683
DB00842	DB00481
DB00457	DB00973
DB00842	DB00863
DB00818	DB00776
DB00630	DB01115
DB00842	DB01069
DB01020	DB00204
DB00945	DB00727
DB00186	DB00425
DB00950	DB00669
DB00422	DB01041
DB01006	DB01132
DB01193	DB01023
DB00316	DB01595
DB00450	DB00904
DB01193	DB01039
DB00281	DB09389
DB13919	DB00457
DB01132	DB01591
DB01029	DB01591
DB00501	DB00829
DB01242	DB00285
DB00927	DB01591
DB01611	DB00967
DB00829	DB00947
DB00555	DB00370
DB00482	DB01110
DB00938	DB01223
DB00904	DB00476
DB00819	DB00338
DB00745	DB00208
DB00455	DB01591
DB00945	DB00231
DB00641	DB00216
DB00882	DB01050
DB00734	DB00884
DB01110	DB00863
DB01043	DB00580
DB00196	DB01062
DB00484	DB01069
DB00924	DB00412
DB00924	DB00216
DB00991	DB00884
DB00938	DB00669
DB00215	DB00550
DB00590	DB00951
DB00829	DB00808
DB00924	DB01016
DB00448	DB00966
DB00370	DB00897
DB01005	DB00641
DB01136	DB01039
DB01069	DB01238
DB01136	DB01023
DB00575	DB00884
DB00285	DB01254
DB01233	DB00214
DB00950	DB00850
DB00557	DB00580
DB01009	DB00683
DB00972	DB01291
DB00813	DB00408
DB00813	DB00678
DB00454	DB00734
DB00806	DB00938
DB00575	DB00683
DB00863	DB01088
DB01068	DB04572
DB01136	DB01223
DB00727	DB00619
DB00975	DB00328
DB00557	DB00317
